Year,Month,Category,Sub-Category,Region,Sales
2018,1,Office Supplies,Storage,Central,844.864
2018,1,Office Supplies,Storage,South,348.208
2018,1,Office Supplies,Storage,West,1933.134
2018,1,Office Supplies,Supplies,Central,4195.7300000000005
2018,1,Office Supplies,Supplies,West,118.68
2018,1,Technology,Accessories,Central,730.5260000000001
2018,1,Technology,Accessories,East,521.886
2018,1,Technology,Accessories,West,701.578
2018,1,Technology,Copiers,West,2999.95
2018,1,Technology,Machines,Central,3410.955
2018,1,Technology,Machines,South,695.7
2018,1,Technology,Phones,Central,2375.158
2018,1,Technology,Phones,East,675.522
2018,1,Technology,Phones,South,3059.834
2018,1,Technology,Phones,West,1322.2240000000002
2018,2,Furniture,Bookcases,Central,89.0664
2018,2,Furniture,Bookcases,East,240.784
2018,2,Furniture,Bookcases,South,591.89
2018,2,Furniture,Bookcases,West,203.983
2018,2,Furniture,Chairs,Central,600.558
2018,2,Furniture,Chairs,East,899.43
2018,2,Furniture,Chairs,South,196.784
2018,2,Furniture,Chairs,West,1855.3600000000001
2018,2,Furniture,Furnishings,Central,33.876000000000005
2018,2,Furniture,Furnishings,East,177.71200000000002
2018,2,Furniture,Furnishings,West,561.094
2018,2,Furniture,Tables,Central,480.96
2018,2,Furniture,Tables,East,455.97
2018,2,Furniture,Tables,West,386.91
2018,2,Office Supplies,Appliances,Central,116.742
2018,2,Office Supplies,Appliances,East,32.67
2018,2,Office Supplies,Appliances,South,1245.86
2018,2,Office Supplies,Appliances,West,2126.21
2018,2,Office Supplies,Art,Central,217.15200000000002
2018,2,Office Supplies,Art,East,10.71
2018,2,Office Supplies,Art,West,19.47
2018,2,Office Supplies,Binders,Central,498.56399999999996
2018,2,Office Supplies,Binders,East,71.98
2018,2,Office Supplies,Binders,South,3.882
2018,2,Office Supplies,Binders,West,52.296
2018,2,Office Supplies,Envelopes,West,10.64
2018,2,Office Supplies,Fasteners,Central,18.368
2018,2,Office Supplies,Fasteners,East,21.456
2018,2,Office Supplies,Fasteners,West,29.052
2018,2,Office Supplies,Labels,East,20.7
2018,2,Office Supplies,Labels,West,9.82
2018,2,Office Supplies,Paper,Central,490.168
2018,2,Office Supplies,Paper,East,300.764
2018,2,Office Supplies,Paper,South,115.296
2018,2,Office Supplies,Paper,West,314.38
2018,2,Office Supplies,Storage,Central,50.352
2018,2,Office Supplies,Storage,East,1031.512
2018,2,Office Supplies,Storage,West,545.108
2018,2,Office Supplies,Supplies,East,25.02
2018,2,Technology,Accessories,Central,175.888
2018,2,Technology,Accessories,East,1319.8
2018,2,Technology,Accessories,West,941.4820000000001
2018,2,Technology,Machines,West,239.984
2018,2,Technology,Phones,Central,563.128
2018,2,Technology,Phones,East,360.014
2018,2,Technology,Phones,South,29.16
2018,2,Technology,Phones,West,2138.9919999999997
2018,3,Furniture,Bookcases,Central,1228.6648
2018,3,Furniture,Bookcases,East,699.528
2018,3,Furniture,Chairs,Central,4874.952
2018,3,Furniture,Chairs,East,479.61
2018,3,Furniture,Chairs,West,170.352
2018,3,Furniture,Furnishings,Central,249.774
2018,3,Furniture,Furnishings,East,245.31
2018,3,Furniture,Furnishings,South,61.0
2018,3,Furniture,Furnishings,West,407.15
2018,3,Furniture,Tables,Central,933.408
2018,3,Furniture,Tables,East,154.764
2018,3,Furniture,Tables,South,292.1
2018,3,Furniture,Tables,West,1096.8319999999999
2018,3,Office Supplies,Appliances,Central,123.476
2018,3,Office Supplies,Appliances,East,465.16
2018,3,Office Supplies,Appliances,South,1096.048
2018,3,Office Supplies,Appliances,West,788.93
2018,3,Office Supplies,Art,Central,136.536
2018,3,Office Supplies,Art,East,134.918
2018,3,Office Supplies,Art,West,161.69
2018,3,Office Supplies,Binders,Central,1265.586
2018,3,Office Supplies,Binders,East,281.974
2018,3,Office Supplies,Binders,South,473.024
2018,3,Office Supplies,Binders,West,764.904
2018,3,Office Supplies,Envelopes,Central,325.86
2018,3,Office Supplies,Envelopes,East,113.826
2018,3,Office Supplies,Envelopes,South,42.68
2018,3,Office Supplies,Envelopes,West,34.65
2018,3,Office Supplies,Fasteners,Central,7.9
2018,3,Office Supplies,Fasteners,South,3.76
2018,3,Office Supplies,Fasteners,West,13.02
2018,3,Office Supplies,Labels,Central,32.452
2018,3,Office Supplies,Labels,East,146.56
2018,3,Office Supplies,Labels,South,33.568
2018,3,Office Supplies,Labels,West,11.52
2018,3,Office Supplies,Paper,Central,837.4200000000001
2018,3,Office Supplies,Paper,East,506.14
2018,3,Office Supplies,Paper,South,17.64
2018,3,Office Supplies,Paper,West,1189.9
2018,3,Office Supplies,Storage,Central,500.00800000000004
2018,3,Office Supplies,Storage,East,251.474
2018,3,Office Supplies,Storage,South,392.7
2018,3,Office Supplies,Storage,West,2671.27
2018,3,Office Supplies,Supplies,Central,6.976
2018,3,Office Supplies,Supplies,East,347.58
2018,3,Office Supplies,Supplies,West,1362.1960000000001
2018,3,Technology,Accessories,Central,311.748
2018,3,Technology,Accessories,East,665.604
2018,3,Technology,Accessories,South,353.22
2018,3,Technology,Accessories,West,2621.7
2018,3,Technology,Copiers,Central,3359.944
2018,3,Technology,Copiers,South,2999.95
2018,3,Technology,Copiers,West,14959.928
2018,3,Technology,Machines,Central,209.986
2018,3,Technology,Machines,West,532.72
2018,3,Technology,Phones,Central,1099.888
2018,3,Technology,Phones,East,3198.568
2018,3,Technology,Phones,South,878.03
2018,3,Technology,Phones,West,2237.3360000000002
2018,4,Furniture,Bookcases,Central,220.2656
2018,4,Furniture,Bookcases,East,242.352
2018,4,Furniture,Bookcases,South,585.408
2018,4,Furniture,Bookcases,West,930.478
2018,4,Furniture,Chairs,Central,317.058
2018,4,Furniture,Chairs,East,908.82
2018,4,Furniture,Chairs,South,218.352
2018,4,Furniture,Chairs,West,655.056
2018,4,Furniture,Furnishings,Central,641.8079999999999
2018,4,Furniture,Furnishings,East,545.634
2018,4,Furniture,Furnishings,South,776.9580000000001
2018,4,Furniture,Furnishings,West,709.144
2018,4,Furniture,Tables,East,1048.35
2018,4,Furniture,Tables,South,1266.2745
2018,4,Office Supplies,Appliances,Central,97.264
2018,4,Office Supplies,Appliances,East,458.274
2018,4,Office Supplies,Appliances,South,48.888
2018,4,Office Supplies,Appliances,West,40.74
2018,4,Office Supplies,Art,Central,39.336
2018,4,Office Supplies,Art,East,165.426
2018,4,Office Supplies,Art,South,169.38600000000002
2018,4,Office Supplies,Art,West,244.146
2018,4,Office Supplies,Binders,Central,770.1560000000001
2018,4,Office Supplies,Binders,East,126.444
2018,4,Office Supplies,Binders,South,2746.6589999999997
2018,4,Office Supplies,Binders,West,1263.556
2018,4,Office Supplies,Envelopes,Central,28.4
2018,4,Office Supplies,Envelopes,East,79.94
2018,4,Office Supplies,Envelopes,West,49.248
2018,4,Office Supplies,Fasteners,East,15.08
2018,4,Office Supplies,Fasteners,West,12.71
2018,4,Office Supplies,Labels,Central,33.12
2018,4,Office Supplies,Labels,East,29.130000000000003
2018,4,Office Supplies,Labels,South,55.884
2018,4,Office Supplies,Labels,West,75.48
2018,4,Office Supplies,Paper,Central,158.16
2018,4,Office Supplies,Paper,East,390.228
2018,4,Office Supplies,Paper,South,267.192
2018,4,Office Supplies,Paper,West,776.956
2018,4,Office Supplies,Storage,Central,394.664
2018,4,Office Supplies,Storage,East,3788.712
2018,4,Office Supplies,Storage,South,788.6279999999999
2018,4,Office Supplies,Storage,West,205.92
2018,4,Office Supplies,Supplies,East,417.98
2018,4,Office Supplies,Supplies,South,477.24
2018,4,Technology,Accessories,Central,299.052
2018,4,Technology,Accessories,East,197.09
2018,4,Technology,Accessories,South,1051.74
2018,4,Technology,Accessories,West,594.35
2018,4,Technology,Machines,West,7349.969000000001
2018,4,Technology,Phones,Central,383.84
2018,4,Technology,Phones,East,837.82
2018,4,Technology,Phones,South,995.144
2018,4,Technology,Phones,West,552.0
2018,5,Furniture,Bookcases,Central,828.1312
2018,5,Furniture,Bookcases,East,115.96
2018,5,Furniture,Bookcases,South,2488.072
2018,5,Furniture,Bookcases,West,299.97
2018,5,Furniture,Chairs,Central,3150.375
2018,5,Furniture,Chairs,East,896.4399999999999
2018,5,Furniture,Chairs,South,3627.232
2018,5,Furniture,Chairs,West,1463.2640000000001
2018,5,Furniture,Furnishings,Central,581.46
2018,5,Furniture,Furnishings,East,1033.578
2018,5,Furniture,Furnishings,South,8.01
2018,5,Furniture,Furnishings,West,113.812
2018,5,Furniture,Tables,East,373.47
2018,5,Furniture,Tables,South,933.262
2018,5,Furniture,Tables,West,1044.522
2018,5,Office Supplies,Appliances,Central,1277.784
2018,5,Office Supplies,Appliances,East,406.46999999999997
2018,5,Office Supplies,Appliances,South,246.448
2018,5,Office Supplies,Appliances,West,403.85
2018,5,Office Supplies,Art,Central,237.21599999999998
2018,5,Office Supplies,Art,East,127.822
2018,5,Office Supplies,Art,South,54.66
2018,5,Office Supplies,Art,West,220.3
2018,5,Office Supplies,Binders,Central,1103.364
2018,5,Office Supplies,Binders,East,1129.157
2018,5,Office Supplies,Binders,South,347.271
2018,5,Office Supplies,Binders,West,348.832
2018,5,Office Supplies,Envelopes,Central,180.96
2018,5,Office Supplies,Envelopes,South,113.922
2018,5,Office Supplies,Envelopes,West,44.4
2018,5,Office Supplies,Fasteners,Central,32.784
2018,5,Office Supplies,Fasteners,East,11.29
2018,5,Office Supplies,Labels,Central,13.216
2018,5,Office Supplies,Labels,East,150.304
2018,5,Office Supplies,Labels,South,126.72800000000001
2018,5,Office Supplies,Labels,West,96.07
2018,5,Office Supplies,Paper,Central,316.696
2018,5,Office Supplies,Paper,East,132.93599999999998
2018,5,Office Supplies,Paper,South,577.888
2018,5,Office Supplies,Paper,West,737.26
2018,5,Office Supplies,Storage,Central,2371.42
2018,5,Office Supplies,Storage,East,243.60399999999998
2018,5,Office Supplies,Storage,South,588.35
2018,5,Office Supplies,Storage,West,1481.35
2018,5,Office Supplies,Supplies,Central,22.344
2018,5,Office Supplies,Supplies,East,17.0
2018,5,Office Supplies,Supplies,South,29.088
2018,5,Office Supplies,Supplies,West,303.02
2018,5,Technology,Accessories,Central,408.744
2018,5,Technology,Accessories,East,633.388
2018,5,Technology,Accessories,South,166.97199999999998
2018,5,Technology,Accessories,West,2349.728
2018,5,Technology,Copiers,West,3359.952
2018,5,Technology,Machines,West,343.2
2018,5,Technology,Phones,Central,872.392
2018,5,Technology,Phones,East,847.95
2018,5,Technology,Phones,South,1635.8380000000002
2018,5,Technology,Phones,West,2756.456
2018,6,Furniture,Bookcases,Central,409.9992
2018,6,Furniture,Bookcases,East,1039.604
2018,6,Furniture,Bookcases,South,319.296
2018,6,Furniture,Bookcases,West,3540.1735
2018,6,Furniture,Chairs,Central,1527.32
2018,6,Furniture,Chairs,East,1982.766
2018,6,Furniture,Chairs,South,1273.864
2018,6,Furniture,Chairs,West,1784.888
2018,6,Furniture,Furnishings,Central,603.8420000000001
2018,6,Furniture,Furnishings,East,380.784
2018,6,Furniture,Furnishings,South,134.928
2018,6,Furniture,Furnishings,West,286.5
2018,6,Furniture,Tables,Central,873.724
2018,6,Furniture,Tables,East,1429.3980000000001
2018,6,Furniture,Tables,South,573.9
2018,6,Furniture,Tables,West,871.4
2018,6,Office Supplies,Appliances,Central,388.66400000000004
2018,6,Office Supplies,Appliances,East,17.48
2018,6,Office Supplies,Appliances,South,286.94
2018,6,Office Supplies,Appliances,West,61.44
2018,6,Office Supplies,Art,Central,44.12
2018,6,Office Supplies,Art,East,101.708
2018,6,Office Supplies,Art,South,199.63600000000002
2018,6,Office Supplies,Art,West,673.6360000000001
2018,6,Office Supplies,Binders,Central,294.504
2018,6,Office Supplies,Binders,East,352.349
2018,6,Office Supplies,Binders,South,217.946
2018,6,Office Supplies,Binders,West,1430.364
2018,6,Office Supplies,Envelopes,South,37.608
2018,6,Office Supplies,Envelopes,West,43.92
2018,6,Office Supplies,Fasteners,East,14.13
2018,6,Office Supplies,Fasteners,West,14.184000000000001
2018,6,Office Supplies,Labels,Central,44.4
2018,6,Office Supplies,Labels,East,9.82
2018,6,Office Supplies,Labels,South,13.872
2018,6,Office Supplies,Labels,West,112.2
2018,6,Office Supplies,Paper,Central,422.854
2018,6,Office Supplies,Paper,East,799.204
2018,6,Office Supplies,Paper,South,246.992
2018,6,Office Supplies,Paper,West,711.064
2018,6,Office Supplies,Storage,Central,1123.6299999999999
2018,6,Office Supplies,Storage,East,2681.922
2018,6,Office Supplies,Storage,South,1494.76
2018,6,Office Supplies,Storage,West,2271.04
2018,6,Office Supplies,Supplies,Central,34.944
2018,6,Office Supplies,Supplies,East,59.09
2018,6,Office Supplies,Supplies,West,16.68
2018,6,Technology,Accessories,Central,132.52
2018,6,Technology,Accessories,East,1260.58
2018,6,Technology,Accessories,South,316.392
2018,6,Technology,Accessories,West,3015.482
2018,6,Technology,Machines,East,3483.16
2018,6,Technology,Machines,West,385.8
2018,6,Technology,Phones,Central,2593.9199999999996
2018,6,Technology,Phones,East,1305.432
2018,6,Technology,Phones,South,3817.786
2018,6,Technology,Phones,West,626.168
2018,7,Furniture,Bookcases,East,87.21
2018,7,Furniture,Bookcases,South,302.94
2018,7,Furniture,Bookcases,West,1310.125
2018,7,Furniture,Chairs,Central,1011.9540000000001
2018,7,Furniture,Chairs,East,1098.0259999999998
2018,7,Furniture,Chairs,South,239.24
2018,7,Furniture,Chairs,West,1183.328
2018,7,Furniture,Furnishings,Central,867.2700000000001
2018,7,Furniture,Furnishings,East,972.1139999999999
2018,7,Furniture,Furnishings,South,150.566
2018,7,Furniture,Furnishings,West,1391.81
2018,7,Furniture,Tables,Central,422.52
2018,7,Furniture,Tables,East,664.179
2018,7,Furniture,Tables,South,872.94
2018,7,Furniture,Tables,West,801.6
2018,7,Office Supplies,Appliances,Central,768.284
2018,7,Office Supplies,Appliances,East,17.48
2018,7,Office Supplies,Appliances,South,256.698
2018,7,Office Supplies,Appliances,West,168.1
2018,7,Office Supplies,Art,Central,175.288
2018,7,Office Supplies,Art,East,423.21999999999997
2018,7,Office Supplies,Art,South,135.54
2018,7,Office Supplies,Art,West,132.79
2018,7,Office Supplies,Binders,Central,1180.798
2018,7,Office Supplies,Binders,East,1045.682
2018,7,Office Supplies,Binders,South,14.94
2018,7,Office Supplies,Binders,West,228.056
2018,7,Office Supplies,Envelopes,West,57.9
2018,7,Office Supplies,Fasteners,Central,2.896
2018,7,Office Supplies,Fasteners,West,10.9
2018,7,Office Supplies,Labels,Central,34.85
2018,7,Office Supplies,Labels,East,52.534
2018,7,Office Supplies,Labels,West,896.5799999999999
2018,7,Office Supplies,Paper,Central,587.304
2018,7,Office Supplies,Paper,East,648.24
2018,7,Office Supplies,Paper,South,12.96
2018,7,Office Supplies,Paper,West,215.076
2018,7,Office Supplies,Storage,Central,1401.396
2018,7,Office Supplies,Storage,East,992.768
2018,7,Office Supplies,Storage,West,500.41999999999996
2018,7,Office Supplies,Supplies,East,46.936
2018,7,Office Supplies,Supplies,South,231.72
2018,7,Technology,Accessories,Central,949.6700000000001
2018,7,Technology,Accessories,East,1371.996
2018,7,Technology,Accessories,South,65.424
2018,7,Technology,Accessories,West,5201.67
2018,7,Technology,Copiers,East,599.97
2018,7,Technology,Copiers,West,2879.944
2018,7,Technology,Machines,Central,597.132
2018,7,Technology,Machines,West,2395.2
2018,7,Technology,Phones,Central,871.482
2018,7,Technology,Phones,East,4301.468
2018,7,Technology,Phones,South,581.9300000000001
2018,7,Technology,Phones,West,3394.04
2018,8,Furniture,Bookcases,Central,183.372
2018,8,Furniture,Bookcases,East,130.98
2018,8,Furniture,Bookcases,South,145.74
2018,8,Furniture,Chairs,Central,74.592
2018,8,Furniture,Chairs,East,6658.638000000001
2018,8,Furniture,Chairs,South,1290.048
2018,8,Furniture,Chairs,West,1395.7359999999999
2018,8,Furniture,Furnishings,Central,203.04399999999998
2018,8,Furniture,Furnishings,East,255.51999999999998
2018,8,Furniture,Furnishings,South,50.168000000000006
2018,8,Furniture,Furnishings,West,893.546
2018,8,Furniture,Tables,East,1802.956
2018,8,Furniture,Tables,West,2334.782
2018,8,Office Supplies,Appliances,Central,769.194
2018,8,Office Supplies,Appliances,East,744.1120000000001
2018,8,Office Supplies,Appliances,South,447.76
2018,8,Office Supplies,Appliances,West,5143.5599999999995
2018,8,Office Supplies,Art,Central,23.152
2018,8,Office Supplies,Art,East,601.1
2018,8,Office Supplies,Art,South,9.728
2018,8,Office Supplies,Art,West,98.88
2018,8,Office Supplies,Binders,Central,175.72199999999998
2018,8,Office Supplies,Binders,East,5805.179999999999
2018,8,Office Supplies,Binders,South,2208.4500000000003
2018,8,Office Supplies,Binders,West,4683.872
2018,8,Office Supplies,Envelopes,Central,85.36
2018,8,Office Supplies,Envelopes,South,17.656
2018,8,Office Supplies,Envelopes,West,32.144
2018,8,Office Supplies,Fasteners,Central,35.0
2018,8,Office Supplies,Fasteners,South,24.32
2018,8,Office Supplies,Fasteners,West,8.376
2018,8,Office Supplies,Labels,Central,230.95999999999998
2018,8,Office Supplies,Labels,East,42.184
2018,8,Office Supplies,Labels,West,109.25999999999999
2018,8,Office Supplies,Paper,Central,410.512
2018,8,Office Supplies,Paper,East,345.79999999999995
2018,8,Office Supplies,Paper,South,523.096
2018,8,Office Supplies,Paper,West,703.878
2018,8,Office Supplies,Storage,Central,550.44
2018,8,Office Supplies,Storage,East,1931.458
2018,8,Office Supplies,Storage,South,67.136
2018,8,Office Supplies,Storage,West,3752.804
2018,8,Office Supplies,Supplies,Central,64.602
2018,8,Office Supplies,Supplies,East,70.12
2018,8,Office Supplies,Supplies,West,83.748
2018,8,Technology,Accessories,Central,303.004
2018,8,Technology,Accessories,East,1143.068
2018,8,Technology,Accessories,South,911.616
2018,8,Technology,Accessories,West,2603.9500000000003
2018,8,Technology,Copiers,West,1179.9740000000002
2018,8,Technology,Machines,Central,1439.982
2018,8,Technology,Phones,Central,1704.058
2018,8,Technology,Phones,East,1210.83
2018,8,Technology,Phones,South,4675.816
2018,8,Technology,Phones,West,2446.864
2018,9,Furniture,Bookcases,Central,1067.134
2018,9,Furniture,Bookcases,East,782.94
2018,9,Furniture,Bookcases,West,1785.7820000000002
2018,9,Furniture,Chairs,Central,2424.474
2018,9,Furniture,Chairs,East,8960.595
2018,9,Furniture,Chairs,South,1240.24
2018,9,Furniture,Chairs,West,4286.36
2018,9,Furniture,Furnishings,Central,264.884
2018,9,Furniture,Furnishings,East,651.37
2018,9,Furniture,Furnishings,South,68.96
2018,9,Furniture,Furnishings,West,1485.79
2018,9,Furniture,Tables,Central,1277.815
2018,9,Furniture,Tables,East,598.7460000000001
2018,9,Furniture,Tables,West,3621.616
2018,9,Office Supplies,Appliances,Central,138.49
2018,9,Office Supplies,Appliances,East,103.84
2018,9,Office Supplies,Appliances,South,1368.412
2018,9,Office Supplies,Appliances,West,1433.778
2018,9,Office Supplies,Art,Central,111.19200000000001
2018,9,Office Supplies,Art,East,220.656
2018,9,Office Supplies,Art,South,282.15999999999997
2018,9,Office Supplies,Art,West,356.666
2018,9,Office Supplies,Binders,Central,2545.81
2018,9,Office Supplies,Binders,East,1002.6759999999999
2018,9,Office Supplies,Binders,South,2339.254
2018,9,Office Supplies,Binders,West,6121.375
2018,9,Office Supplies,Envelopes,Central,191.256
2018,9,Office Supplies,Envelopes,East,60.664
2018,9,Office Supplies,Envelopes,South,24.448
2018,9,Office Supplies,Envelopes,West,119.27199999999999
2018,9,Office Supplies,Fasteners,Central,72.44800000000001
2018,9,Office Supplies,Fasteners,East,19.18
2018,9,Office Supplies,Fasteners,South,14.2
2018,9,Office Supplies,Fasteners,West,52.9
2018,9,Office Supplies,Labels,Central,45.544
2018,9,Office Supplies,Labels,East,107.216
2018,9,Office Supplies,Labels,South,251.694
2018,9,Office Supplies,Labels,West,156.79600000000002
2018,9,Office Supplies,Paper,Central,526.9739999999999
2018,9,Office Supplies,Paper,East,1449.26
2018,9,Office Supplies,Paper,South,1342.106
2018,9,Office Supplies,Paper,West,1272.964
2018,9,Office Supplies,Storage,Central,938.958
2018,9,Office Supplies,Storage,East,943.678
2018,9,Office Supplies,Storage,South,1725.49
2018,9,Office Supplies,Storage,West,1339.218
2018,9,Office Supplies,Supplies,Central,1.744
2018,9,Office Supplies,Supplies,East,4854.632
2018,9,Office Supplies,Supplies,South,43.312
2018,9,Office Supplies,Supplies,West,29.26
2018,9,Technology,Accessories,Central,3810.13
2018,9,Technology,Accessories,East,3070.8
2018,9,Technology,Accessories,South,342.34799999999996
2018,9,Technology,Accessories,West,1590.016
2018,9,Technology,Copiers,Central,319.984
2018,9,Technology,Machines,Central,336.51
2018,9,Technology,Machines,East,733.755
2018,9,Technology,Machines,West,506.28
2018,9,Technology,Phones,Central,3269.6499999999996
2018,9,Technology,Phones,East,7960.146
2018,9,Technology,Phones,South,1139.896
2018,9,Technology,Phones,West,2949.1440000000002
2018,10,Furniture,Bookcases,Central,328.3992
2018,10,Furniture,Bookcases,East,2469.252
2018,10,Furniture,Bookcases,West,1282.0749999999998
2018,10,Furniture,Chairs,Central,748.02
2018,10,Furniture,Chairs,East,367.146
2018,10,Furniture,Chairs,South,717.892
2018,10,Furniture,Chairs,West,2836.376
2018,10,Furniture,Furnishings,Central,184.40800000000002
2018,10,Furniture,Furnishings,East,1116.0559999999998
2018,10,Furniture,Furnishings,South,218.968
2018,10,Furniture,Furnishings,West,204.7
2018,10,Furniture,Tables,Central,2089.871
2018,10,Furniture,Tables,East,1836.348
2018,10,Furniture,Tables,South,6205.508
2018,10,Furniture,Tables,West,1279.049
2018,10,Office Supplies,Appliances,Central,61.2
2018,10,Office Supplies,Appliances,East,1068.688
2018,10,Office Supplies,Appliances,South,17.92
2018,10,Office Supplies,Appliances,West,2187.72
2018,10,Office Supplies,Art,Central,210.452
2018,10,Office Supplies,Art,East,129.886
2018,10,Office Supplies,Art,South,42.24
2018,10,Office Supplies,Art,West,231.16400000000002
2018,10,Office Supplies,Binders,Central,2072.904
2018,10,Office Supplies,Binders,East,265.44399999999996
2018,10,Office Supplies,Binders,South,2021.445
2018,10,Office Supplies,Binders,West,5779.525
2018,10,Office Supplies,Envelopes,Central,25.752000000000002
2018,10,Office Supplies,Envelopes,East,143.56
2018,10,Office Supplies,Envelopes,South,251.58
2018,10,Office Supplies,Envelopes,West,8.96
2018,10,Office Supplies,Fasteners,East,17.9
2018,10,Office Supplies,Fasteners,South,30.616
2018,10,Office Supplies,Fasteners,West,23.84
2018,10,Office Supplies,Labels,Central,6.16
2018,10,Office Supplies,Labels,East,99.13
2018,10,Office Supplies,Labels,South,41.07
2018,10,Office Supplies,Labels,West,246.49
2018,10,Office Supplies,Paper,Central,232.002
2018,10,Office Supplies,Paper,East,541.462
2018,10,Office Supplies,Paper,South,246.712
2018,10,Office Supplies,Paper,West,816.494
2018,10,Office Supplies,Storage,Central,1710.394
2018,10,Office Supplies,Storage,East,1300.574
2018,10,Office Supplies,Storage,South,1187.164
2018,10,Office Supplies,Storage,West,1615.8200000000002
2018,10,Office Supplies,Supplies,South,35.06
2018,10,Office Supplies,Supplies,West,39.072
2018,10,Technology,Accessories,Central,957.23
2018,10,Technology,Accessories,East,1179.33
2018,10,Technology,Accessories,South,18.528
2018,10,Technology,Accessories,West,2876.974
2018,10,Technology,Copiers,East,11199.968
2018,10,Technology,Machines,East,6904.85
2018,10,Technology,Machines,West,969.145
2018,10,Technology,Phones,Central,3186.056
2018,10,Technology,Phones,East,3655.6459999999997
2018,10,Technology,Phones,South,1102.248
2018,10,Technology,Phones,West,805.688
2018,11,Furniture,Bookcases,Central,533.732
2018,11,Furniture,Bookcases,East,505.53599999999994
2018,11,Furniture,Bookcases,South,723.92
2018,11,Furniture,Bookcases,West,359.499
2018,11,Furniture,Chairs,Central,2539.344
2018,11,Furniture,Chairs,East,3983.346
2018,11,Furniture,Chairs,South,2277.816
2018,11,Furniture,Chairs,West,5760.712
2018,11,Furniture,Furnishings,Central,672.504
2018,11,Furniture,Furnishings,East,3731.966
2018,11,Furniture,Furnishings,South,1643.364
2018,11,Furniture,Furnishings,West,666.288
2018,11,Furniture,Tables,Central,1322.916
2018,11,Furniture,Tables,East,2662.146
2018,11,Furniture,Tables,South,2305.446
2018,11,Furniture,Tables,West,7368.179999999999
2018,11,Office Supplies,Appliances,Central,174.82600000000002
2018,11,Office Supplies,Appliances,East,3613.89
2018,11,Office Supplies,Appliances,South,2292.824
2018,11,Office Supplies,Appliances,West,664.53
2018,11,Office Supplies,Art,Central,543.268
2018,11,Office Supplies,Art,East,535.976
2018,11,Office Supplies,Art,South,168.46800000000002
2018,11,Office Supplies,Art,West,139.33
2018,11,Office Supplies,Binders,Central,2508.3720000000003
2018,11,Office Supplies,Binders,East,1649.97
2018,11,Office Supplies,Binders,South,436.03499999999997
2018,11,Office Supplies,Binders,West,1896.1879999999999
2018,11,Office Supplies,Envelopes,Central,83.08800000000001
2018,11,Office Supplies,Envelopes,East,273.516
2018,11,Office Supplies,Envelopes,South,70.168
2018,11,Office Supplies,Envelopes,West,91.86
2018,11,Office Supplies,Fasteners,Central,77.352
2018,11,Office Supplies,Fasteners,South,25.06
2018,11,Office Supplies,Fasteners,West,35.8
2018,11,Office Supplies,Labels,Central,67.96
2018,11,Office Supplies,Labels,South,17.318
2018,11,Office Supplies,Labels,West,122.65
2018,11,Office Supplies,Paper,Central,826.418
2018,11,Office Supplies,Paper,East,1286.286
2018,11,Office Supplies,Paper,South,559.234
2018,11,Office Supplies,Paper,West,948.676
2018,11,Office Supplies,Storage,Central,1698.8600000000001
2018,11,Office Supplies,Storage,East,4422.192
2018,11,Office Supplies,Storage,South,2738.2400000000002
2018,11,Office Supplies,Storage,West,3051.984
2018,11,Office Supplies,Supplies,Central,36.532
2018,11,Office Supplies,Supplies,East,384.592
2018,11,Office Supplies,Supplies,South,2.944
2018,11,Office Supplies,Supplies,West,27.93
2018,11,Technology,Accessories,Central,730.442
2018,11,Technology,Accessories,East,1723.044
2018,11,Technology,Accessories,South,3667.0299999999997
2018,11,Technology,Accessories,West,1966.234
2018,11,Technology,Copiers,East,11399.952
2018,11,Technology,Copiers,South,959.984
2018,11,Technology,Machines,East,705.435
2018,11,Technology,Machines,South,7999.98
2018,11,Technology,Machines,West,3055.962
2018,11,Technology,Phones,Central,3339.364
2018,11,Technology,Phones,East,8755.792
2018,11,Technology,Phones,South,2543.5
2018,11,Technology,Phones,West,2562.384
2018,12,Furniture,Bookcases,Central,538.7728
2018,12,Furniture,Bookcases,East,1024.076
2018,12,Furniture,Bookcases,West,2091.249
2018,12,Furniture,Chairs,Central,3410.5240000000003
2018,12,Furniture,Chairs,East,3902.726
2018,12,Furniture,Chairs,South,3718.504
2018,12,Furniture,Chairs,West,3934.7039999999997
2018,12,Furniture,Furnishings,Central,561.2819999999999
2018,12,Furniture,Furnishings,East,1228.422
2018,12,Furniture,Furnishings,South,209.94799999999998
2018,12,Furniture,Furnishings,West,2062.016
2018,12,Furniture,Tables,Central,1994.308
2018,12,Furniture,Tables,East,799.642
2018,12,Furniture,Tables,South,1656.8310000000001
2018,12,Furniture,Tables,West,4274.4619999999995
2018,12,Office Supplies,Appliances,Central,2591.528
2018,12,Office Supplies,Appliances,East,2839.132
2018,12,Office Supplies,Appliances,South,639.996
2018,12,Office Supplies,Appliances,West,423.422
2018,12,Office Supplies,Art,Central,222.476
2018,12,Office Supplies,Art,East,122.964
2018,12,Office Supplies,Art,South,211.614
2018,12,Office Supplies,Art,West,305.224
2018,12,Office Supplies,Binders,Central,2229.898
2018,12,Office Supplies,Binders,East,1084.416
2018,12,Office Supplies,Binders,South,201.97199999999998
2018,12,Office Supplies,Binders,West,1243.636
2018,12,Office Supplies,Envelopes,Central,7.28
2018,12,Office Supplies,Envelopes,East,173.11599999999999
